order_id,order_date,month,member_id,country,category,product,quantity,unit_price,total_sales
ORD-695361,2024-01-24,2024-01,8518,USA,Home & Garden,Throw Blanket,5,175.18,875.9
ORD-520304,2024-01-14,2024-01,4164,Netherlands,Food,Spices,2,53.95,107.9
ORD-373453,2024-01-11,2024-01,2562,China,Food,Honey,1,93.9,93.9
ORD-710754,2024-01-09,2024-01,7284,Spain,Books,Journal,5,477.48,2387.4
ORD-588002,2024-01-08,2024-01,1187,Italy,Home & Garden,Cushion,2,40.44,80.88
ORD-823821,2024-01-17,2024-01,6026,Mexico,Food,Spices,5,92.7,463.5
ORD-601410,2024-01-08,2024-01,2923,India,Home & Garden,Cushion,3,117.37,352.11
ORD-894139,2024-01-23,2024-01,3509,Japan,Beauty,Face Mask,8,279.12,2232.96
ORD-651033,2024-01-25,2024-01,9806,Mexico,Books,Biography,2,301.95,603.9
ORD-630041,2024-01-19,2024-01,8319,Canada,Automotive,Phone Mount,9,64.98,584.82
ORD-221886,2024-01-11,2024-01,4312,UK,Office Supplies,Stapler,8,428.7,3429.6
ORD-575458,2024-01-17,2024-01,4365,Canada,Office Supplies,Envelope,1,228.29,228.29
ORD-805448,2024-01-19,2024-01,3161,China,Automotive,Wiper,8,38.29,306.32
ORD-706403,2024-01-27,2024-01,6049,France,Electronics,Keyboard,4,55.88,223.52
ORD-172371,2024-01-23,2024-01,2196,Australia,Electronics,Keyboard,1,174.33,174.33
ORD-492650,2024-01-06,2024-01,8734,Japan,Electronics,Camera,7,1549.5,10846.5
ORD-239449,2024-01-03,2024-01,7266,Japan,Beauty,Nail Polish,9,344.54,3100.86
ORD-975373,2024-01-13,2024-01,6697,Brazil,Clothing,Jacket,4,269.13,1076.52
ORD-657772,2024-01-22,2024-01,1056,China,Electronics,Camera,7,1452.23,10165.61
ORD-860242,2024-01-12,2024-01,7214,China,Books,Biography,4,86.01,344.04
ORD-352356,2024-01-25,2024-01,2848,India,Electronics,Keyboard,1,1875.66,1875.66
ORD-356622,2024-01-02,2024-01,4376,India,Clothing,Jeans,1,228.76,228.76
ORD-246942,2024-01-18,2024-01,1724,Germany,Toys,Art Set,1,116.46,116.46
ORD-726962,2024-01-24,2024-01,9255,Netherlands,Home & Garden,Vase,10,292.29,2922.9
ORD-331780,2024-01-05,2024-01,6253,Sweden,Books,Comic,9,492.99,4436.91
ORD-756401,2024-01-18,2024-01,7775,USA,Home & Garden,Picture Frame,3,474.77,1424.31
ORD-923975,2024-01-12,2024-01,7999,USA,Automotive,Oil Filter,7,471.38,3299.66
ORD-891062,2024-01-05,2024-01,9592,Japan,Sports,Bicycle Helmet,3,156.95,470.85
ORD-944917,2024-01-08,2024-01,9813,Netherlands,Beauty,Lipstick,3,157.36,472.08
ORD-354655,2024-01-18,2024-01,8586,Japan,Electronics,Keyboard,7,1083.48,7584.36
ORD-196955,2024-01-03,2024-01,5177,Mexico,Books,Dictionary,6,461.89,2771.34
ORD-141468,2024-01-13,2024-01,9775,France,Books,Novel,10,340.1,3401.0
ORD-417915,2024-01-07,2024-01,2192,China,Books,Biography,6,436.04,2616.24
ORD-354377,2024-01-04,2024-01,1251,Italy,Books,Biography,8,375.97,3007.76
ORD-588899,2024-01-11,2024-01,4350,Brazil,Toys,Action Figure,7,390.0,2730.0
ORD-588640,2024-01-12,2024-01,9743,France,Sports,Tennis Racket,8,261.28,2090.24
ORD-147936,2024-01-07,2024-01,2615,Sweden,Beauty,Face Mask,7,191.65,1341.55
ORD-854987,2024-01-18,2024-01,4625,France,Food,Organic Coffee,10,93.8,938.0
ORD-973844,2024-01-11,2024-01,7841,Germany,Home & Garden,Throw Blanket,10,122.71,1227.1
ORD-583214,2024-01-25,2024-01,5026,France,Beauty,Face Mask,8,412.58,3300.64
ORD-668471,2024-01-24,2024-01,3756,UK,Sports,Running Shoes,3,277.81,833.43
ORD-901467,2024-01-28,2024-01,1962,Netherlands,Automotive,Car Charger,1,46.42,46.42
ORD-109585,2024-01-21,2024-01,1104,Netherlands,Toys,Lego Set,3,123.4,370.2
ORD-606676,2024-01-02,2024-01,4583,Australia,Automotive,Oil Filter,10,312.74,3127.4
ORD-655134,2024-01-18,2024-01,8993,Brazil,Electronics,Laptop,1,852.11,852.11
ORD-945328,2024-01-17,2024-01,5501,USA,Automotive,Floor Mat,7,408.45,2859.15
ORD-652029,2024-01-05,2024-01,3937,Brazil,Clothing,Jeans,10,128.07,1280.7
ORD-581294,2024-01-13,2024-01,5135,Spain,Sports,Tennis Racket,7,48.72,341.04
ORD-198042,2024-01-27,2024-01,4984,Mexico,Books,Comic,1,425.45,425.45
ORD-836986,2024-01-16,2024-01,7640,Brazil,Toys,Drone,1,37.5,37.5
ORD-693343,2024-01-14,2024-01,3807,Netherlands,Clothing,Scarf,6,326.0,1956.0
ORD-598598,2024-01-07,2024-01,2562,Germany,Automotive,Car Charger,10,451.62,4516.2
ORD-790077,2024-01-09,2024-01,5441,Mexico,Electronics,Smartphone,10,1803.66,18036.6
ORD-180674,2024-01-07,2024-01,1539,USA,Food,Rice,7,60.77,425.39
ORD-447843,2024-01-27,2024-01,5903,India,Food,Olive Oil,9,85.7,771.3
ORD-202430,2024-01-24,2024-01,7288,Brazil,Food,Green Tea,1,97.56,97.56
ORD-515973,2024-01-20,2024-01,8161,Australia,Books,Textbook,10,386.81,3868.1
ORD-679902,2024-01-15,2024-01,6347,Spain,Electronics,Camera,6,1006.68,6040.08
ORD-909676,2024-01-19,2024-01,7150,Mexico,Toys,Lego Set,2,333.73,667.46
ORD-875584,2024-01-09,2024-01,5839,Canada,Books,Textbook,3,85.57,256.71
ORD-566339,2024-01-03,2024-01,7383,Canada,Sports,Basketball,5,12.55,62.75
ORD-684041,2024-01-03,2024-01,6896,UK,Home & Garden,Candle,8,101.82,814.56
ORD-725920,2024-01-03,2024-01,9395,USA,Toys,Puzzle,2,183.42,366.84
ORD-860053,2024-01-14,2024-01,6315,France,Toys,Board Game,2,200.02,400.04
ORD-415759,2024-01-13,2024-01,4977,Mexico,Office Supplies,Stapler,5,93.06,465.3
ORD-414313,2024-01-06,2024-01,5397,Canada,Beauty,Perfume,7,222.99,1560.93
ORD-722651,2024-01-08,2024-01,8933,France,Clothing,Hoodie,8,363.24,2905.92
ORD-448354,2024-01-10,2024-01,4203,UK,Beauty,Shampoo,7,13.32,93.24
ORD-242736,2024-01-14,2024-01,7224,Australia,Sports,Jump Rope,10,409.58,4095.8
ORD-434640,2024-01-11,2024-01,5922,China,Sports,Water Bottle,7,97.04,679.28
ORD-482746,2024-01-13,2024-01,5775,Australia,Beauty,Lipstick,7,147.35,1031.45
ORD-128223,2024-01-18,2024-01,2865,India,Office Supplies,Paper Clips,9,98.16,883.44
ORD-958747,2024-01-10,2024-01,8563,Spain,Books,Journal,2,417.33,834.66
ORD-849979,2024-01-10,2024-01,7703,Mexico,Beauty,Perfume,3,128.59,385.77
ORD-660324,2024-01-20,2024-01,7932,China,Toys,Puzzle,7,244.83,1713.81
ORD-722665,2024-01-12,2024-01,9300,Spain,Toys,Board Game,9,353.8,3184.2
ORD-146448,2024-01-22,2024-01,2392,Mexico,Clothing,Sneakers,10,183.95,1839.5
ORD-635482,2024-01-01,2024-01,7547,Canada,Sports,Bicycle Helmet,4,58.32,233.28
ORD-823975,2024-01-12,2024-01,9499,China,Automotive,Seat Cover,10,201.66,2016.6
ORD-190025,2024-01-16,2024-01,9199,USA,Food,Rice,7,14.93,104.51
ORD-646428,2024-01-11,2024-01,2901,France,Food,Rice,4,48.26,193.04
ORD-434400,2024-01-15,2024-01,8912,Canada,Sports,Jump Rope,8,363.78,2910.24
ORD-779445,2024-01-23,2024-01,2100,Spain,Home & Garden,Plant Pot,6,66.39,398.34
ORD-687044,2024-01-06,2024-01,2791,Brazil,Food,Olive Oil,6,57.43,344.58
ORD-771590,2024-01-13,2024-01,7985,Spain,Beauty,Lipstick,3,318.58,955.74
ORD-720970,2024-01-20,2024-01,8080,Italy,Toys,Board Game,8,442.72,3541.76
ORD-705393,2024-01-07,2024-01,8037,Italy,Toys,Board Game,2,110.83,221.66
ORD-375097,2024-01-11,2024-01,2667,Australia,Automotive,Air Freshener,2,106.57,213.14
ORD-219781,2024-01-13,2024-01,9019,India,Automotive,Phone Mount,10,309.54,3095.4
ORD-744333,2024-01-06,2024-01,6700,India,Sports,Jump Rope,5,408.73,2043.65
ORD-491439,2024-01-08,2024-01,2388,Canada,Food,Rice,3,34.01,102.03
ORD-543588,2024-01-20,2024-01,3316,Japan,Automotive,Wiper,7,77.55,542.85
ORD-296187,2024-01-06,2024-01,4043,Brazil,Beauty,Perfume,3,249.92,749.76
ORD-243167,2024-01-12,2024-01,6154,Netherlands,Beauty,Moisturizer,8,476.4,3811.2
ORD-612438,2024-01-22,2024-01,4196,Japan,Toys,Art Set,8,250.95,2007.6
ORD-388204,2024-01-25,2024-01,3740,Spain,Clothing,T-Shirt,1,118.06,118.06
ORD-676429,2024-01-25,2024-01,4683,UK,Automotive,Floor Mat,8,234.09,1872.72
ORD-668373,2024-01-25,2024-01,9369,France,Clothing,Jeans,6,276.12,1656.72
ORD-412170,2024-01-04,2024-01,1681,Japan,Beauty,Lipstick,4,370.63,1482.52
ORD-223088,2024-01-28,2024-01,1528,Australia,Beauty,Sunscreen,8,410.2,3281.6
ORD-274044,2024-01-23,2024-01,4882,Netherlands,Books,Dictionary,7,309.03,2163.21
ORD-394739,2024-01-02,2024-01,3281,Spain,Books,Biography,9,289.34,2604.06
ORD-999695,2024-01-10,2024-01,9827,Italy,Food,Rice,5,32.49,162.45
ORD-390794,2024-01-26,2024-01,9428,Spain,Clothing,Jacket,1,211.68,211.68
ORD-898462,2024-01-23,2024-01,3078,UK,Food,Olive Oil,4,35.6,142.4
ORD-493396,2024-01-21,2024-01,7434,India,Beauty,Perfume,7,141.67,991.69
ORD-576782,2024-01-17,2024-01,8405,Japan,Clothing,Jeans,6,377.4,2264.4
ORD-866437,2024-01-25,2024-01,8996,Netherlands,Sports,Yoga Mat,2,425.11,850.22
ORD-964915,2024-01-18,2024-01,8511,Spain,Sports,Dumbbells,7,204.88,1434.16
ORD-706007,2024-01-27,2024-01,4470,Australia,Beauty,Sunscreen,9,148.96,1340.64
ORD-148174,2024-01-11,2024-01,3139,Spain,Office Supplies,Envelope,1,448.14,448.14
ORD-100708,2024-01-28,2024-01,2631,Canada,Beauty,Moisturizer,8,87.41,699.28
ORD-197874,2024-01-21,2024-01,8009,Sweden,Books,Cookbook,5,157.91,789.55
ORD-154302,2024-01-22,2024-01,6905,Australia,Home & Garden,Candle,3,452.86,1358.58
ORD-101139,2024-01-21,2024-01,7493,Japan,Home & Garden,Vase,2,54.69,109.38
ORD-109738,2024-01-19,2024-01,4496,UK,Beauty,Shampoo,8,120.83,966.64
ORD-174268,2024-01-14,2024-01,1132,Netherlands,Sports,Dumbbells,8,350.08,2800.64
ORD-485416,2024-01-26,2024-01,4751,Italy,Toys,Puzzle,6,60.19,361.14
ORD-772741,2024-01-27,2024-01,5902,Spain,Food,Spices,3,76.55,229.65
ORD-857524,2024-01-21,2024-01,3340,India,Clothing,T-Shirt,6,90.42,542.52
ORD-190898,2024-01-22,2024-01,4490,India,Food,Spices,4,47.03,188.12
ORD-429780,2024-01-24,2024-01,2646,India,Food,Green Tea,7,41.48,290.36
ORD-729153,2024-01-03,2024-01,3290,Mexico,Books,Comic,10,131.6,1316.0
ORD-884170,2024-01-17,2024-01,5668,Germany,Electronics,Camera,4,1233.51,4934.04
ORD-504630,2024-01-26,2024-01,7418,Spain,Home & Garden,Plant Pot,8,477.79,3822.32
ORD-478638,2024-01-20,2024-01,2847,Mexico,Books,Journal,1,44.8,44.8
ORD-672896,2024-01-27,2024-01,6185,Netherlands,Food,Spices,6,59.0,354.0
ORD-326222,2024-01-19,2024-01,3830,USA,Beauty,Shampoo,5,43.09,215.45
ORD-904373,2024-01-10,2024-01,1652,Brazil,Electronics,Keyboard,9,1275.71,11481.39
ORD-260097,2024-01-21,2024-01,7806,Canada,Toys,Drone,10,272.92,2729.2
ORD-662445,2024-01-17,2024-01,5546,Canada,Clothing,Dress,3,461.25,1383.75
ORD-160718,2024-01-23,2024-01,6353,France,Toys,Puzzle,4,224.37,897.48
ORD-424314,2024-01-15,2024-01,5005,Canada,Clothing,Shorts,1,310.03,310.03
ORD-620526,2024-01-05,2024-01,3877,Italy,Clothing,T-Shirt,3,353.73,1061.19
ORD-868538,2024-01-12,2024-01,6680,UK,Automotive,Floor Mat,5,72.2,361.0
ORD-375722,2024-01-14,2024-01,2934,Spain,Electronics,Monitor,2,580.36,1160.72
ORD-274987,2024-01-12,2024-01,2262,Brazil,Beauty,Brush Set,10,37.17,371.7
ORD-339499,2024-01-04,2024-01,7024,Spain,Food,Pasta,2,89.96,179.92
ORD-594681,2024-01-28,2024-01,9336,Netherlands,Electronics,Laptop,1,73.96,73.96
ORD-335421,2024-01-28,2024-01,6963,UK,Toys,Lego Set,7,27.33,191.31
ORD-699298,2024-01-24,2024-01,6272,Sweden,Books,Travel Guide,2,166.77,333.54
ORD-520400,2024-01-08,2024-01,7108,UK,Clothing,T-Shirt,1,404.13,404.13
ORD-679958,2024-01-28,2024-01,2129,Spain,Beauty,Sunscreen,2,162.24,324.48
ORD-875501,2024-01-10,2024-01,8483,Germany,Electronics,Monitor,5,1149.42,5747.1
ORD-868043,2024-01-16,2024-01,4974,India,Beauty,Face Mask,4,498.92,1995.68
ORD-463251,2024-01-14,2024-01,9954,USA,Books,Cookbook,9,21.72,195.48
ORD-208998,2024-01-22,2024-01,1157,Spain,Sports,Yoga Mat,5,194.37,971.85
ORD-846221,2024-01-16,2024-01,4361,Japan,Automotive,Seat Cover,3,480.98,1442.94
ORD-533121,2024-01-08,2024-01,5584,Sweden,Clothing,T-Shirt,9,449.67,4047.03
ORD-178465,2024-01-04,2024-01,7102,India,Beauty,Shampoo,7,257.66,1803.62
ORD-939717,2024-01-10,2024-01,2020,Germany,Toys,Lego Set,6,137.89,827.34
ORD-242723,2024-01-09,2024-01,7438,China,Sports,Basketball,4,124.47,497.88
ORD-226601,2024-01-15,2024-01,2785,UK,Food,Green Tea,7,49.28,344.96
ORD-194813,2024-01-10,2024-01,9780,China,Sports,Water Bottle,2,237.04,474.08
ORD-195643,2024-01-27,2024-01,3582,Germany,Home & Garden,Plant Pot,3,429.72,1289.16
ORD-959926,2024-01-02,2024-01,5066,Brazil,Sports,Bicycle Helmet,5,341.82,1709.1
ORD-361989,2024-01-15,2024-01,3848,Netherlands,Electronics,Keyboard,9,1134.11,10206.99
ORD-164664,2024-01-26,2024-01,2551,Spain,Beauty,Shampoo,1,78.5,78.5
ORD-710610,2024-01-13,2024-01,4641,Netherlands,Food,Olive Oil,2,40.36,80.72
ORD-948611,2024-01-07,2024-01,5240,Canada,Clothing,T-Shirt,8,452.22,3617.76
ORD-276149,2024-01-02,2024-01,3110,Canada,Clothing,Hoodie,1,471.72,471.72
ORD-471136,2024-01-13,2024-01,8096,USA,Toys,Art Set,3,344.77,1034.31
ORD-743937,2024-01-15,2024-01,4517,France,Food,Pasta,1,88.93,88.93
ORD-393366,2024-01-18,2024-01,5026,Japan,Home & Garden,Clock,2,244.73,489.46
ORD-361250,2024-01-21,2024-01,7275,Germany,Food,Spices,9,89.04,801.36
ORD-919394,2024-01-23,2024-01,9907,Spain,Electronics,Keyboard,9,750.27,6752.43
ORD-726121,2024-01-09,2024-01,8940,Japan,Sports,Basketball,6,98.11,588.66
ORD-474795,2024-01-26,2024-01,4588,USA,Electronics,Camera,9,1983.49,17851.41
ORD-955937,2024-01-22,2024-01,4813,Germany,Food,Green Tea,9,27.91,251.19
ORD-284654,2024-01-27,2024-01,1916,Australia,Books,Travel Guide,3,495.86,1487.58
ORD-129576,2024-01-24,2024-01,4875,Spain,Office Supplies,Desk Organizer,10,351.84,3518.4
ORD-668458,2024-01-07,2024-01,6761,India,Office Supplies,Stapler,8,419.98,3359.84
ORD-329437,2024-01-03,2024-01,6063,USA,Food,Chocolate,10,10.34,103.4
ORD-945619,2024-01-11,2024-01,1326,USA,Automotive,Oil Filter,4,459.77,1839.08
ORD-162448,2024-01-26,2024-01,3137,Sweden,Sports,Running Shoes,6,423.7,2542.2
ORD-176054,2024-01-04,2024-01,1359,Spain,Food,Honey,6,85.42,512.52
ORD-867926,2024-01-10,2024-01,7120,Australia,Toys,Puzzle,3,168.08,504.24
ORD-925220,2024-01-23,2024-01,8157,UK,Beauty,Face Mask,10,484.68,4846.8
ORD-233534,2024-01-10,2024-01,6846,Japan,Books,Cookbook,5,369.66,1848.3
ORD-290926,2024-01-25,2024-01,3911,Netherlands,Electronics,Keyboard,1,1932.11,1932.11
ORD-247475,2024-01-19,2024-01,6213,Mexico,Office Supplies,Paper Clips,8,61.01,488.08
ORD-961574,2024-01-11,2024-01,6425,Australia,Clothing,Sneakers,2,92.26,184.52
ORD-467506,2024-01-07,2024-01,6500,France,Beauty,Moisturizer,2,132.28,264.56
ORD-274418,2024-01-13,2024-01,5205,USA,Clothing,T-Shirt,7,224.73,1573.11
ORD-927043,2024-01-18,2024-01,7783,Australia,Beauty,Nail Polish,8,193.92,1551.36
ORD-121053,2024-01-26,2024-01,4695,Canada,Food,Chocolate,5,85.35,426.75
ORD-268720,2024-01-11,2024-01,6221,Canada,Home & Garden,Candle,7,93.35,653.45
ORD-838726,2024-01-20,2024-01,2228,Australia,Automotive,Dash Camera,8,492.79,3942.32
ORD-447177,2024-01-14,2024-01,1507,India,Toys,Lego Set,2,86.98,173.96
ORD-378150,2024-01-18,2024-01,4367,Italy,Books,Travel Guide,9,363.8,3274.2
ORD-980651,2024-01-02,2024-01,5612,Canada,Home & Garden,Vase,9,202.52,1822.68
ORD-963918,2024-01-01,2024-01,9043,Australia,Food,Organic Coffee,5,45.62,228.1
ORD-185916,2024-01-07,2024-01,8869,USA,Books,Textbook,5,93.71,468.55
ORD-195563,2024-01-13,2024-01,8758,Spain,Clothing,Dress,5,240.76,1203.8
ORD-146784,2024-01-13,2024-01,9914,Australia,Toys,Lego Set,8,191.01,1528.08
ORD-164633,2024-01-08,2024-01,5313,France,Beauty,Brush Set,10,420.17,4201.7
ORD-893202,2024-01-12,2024-01,3476,Mexico,Clothing,Jeans,7,406.01,2842.07
ORD-661527,2024-01-13,2024-01,4727,Netherlands,Automotive,Car Charger,7,411.02,2877.14
ORD-626491,2024-01-10,2024-01,8779,China,Office Supplies,Paper Clips,1,48.69,48.69
ORD-322182,2024-01-25,2024-01,9467,Canada,Office Supplies,Stapler,3,230.03,690.09
ORD-311727,2024-01-03,2024-01,4157,Japan,Food,Organic Coffee,7,98.89,692.23
ORD-191254,2024-01-24,2024-01,3422,Australia,Office Supplies,Whiteboard,2,457.95,915.9
ORD-580412,2024-01-11,2024-01,7358,Brazil,Automotive,Wiper,9,429.75,3867.75
ORD-716493,2024-01-14,2024-01,1202,Canada,Office Supplies,Sticky Notes,10,83.32,833.2
ORD-530849,2024-01-10,2024-01,2641,Spain,Clothing,Jeans,6,435.06,2610.36
ORD-388792,2024-01-20,2024-01,5327,India,Toys,Art Set,3,241.79,725.37
ORD-824056,2024-01-13,2024-01,7602,USA,Food,Spices,6,89.51,537.06
ORD-454278,2024-01-09,2024-01,4892,Sweden,Electronics,Mouse,1,1799.21,1799.21
ORD-339030,2024-01-16,2024-01,5965,Netherlands,Home & Garden,Picture Frame,2,430.54,861.08
ORD-734366,2024-01-27,2024-01,3201,Spain,Home & Garden,Clock,7,167.23,1170.61
ORD-896386,2024-01-27,2024-01,2462,Germany,Books,Journal,8,209.51,1676.08
ORD-844037,2024-01-26,2024-01,9462,Brazil,Sports,Yoga Mat,5,87.9,439.5
ORD-130354,2024-01-28,2024-01,9303,Spain,Toys,Lego Set,10,266.9,2669.0
ORD-153015,2024-01-02,2024-01,3846,Netherlands,Books,Biography,8,132.25,1058.0
ORD-766275,2024-01-27,2024-01,6904,Australia,Books,Comic,7,237.47,1662.29
ORD-597635,2024-01-16,2024-01,3029,Australia,Electronics,Headphones,3,1208.39,3625.17
ORD-398916,2024-01-09,2024-01,6730,Netherlands,Sports,Running Shoes,2,376.99,753.98
ORD-998746,2024-01-28,2024-01,1449,UK,Toys,Board Game,4,290.41,1161.64
ORD-918207,2024-01-21,2024-01,4626,France,Books,Biography,1,210.66,210.66
ORD-334639,2024-01-06,2024-01,1145,Mexico,Beauty,Perfume,1,304.56,304.56
ORD-494763,2024-01-23,2024-01,5135,Italy,Office Supplies,Whiteboard,7,324.94,2274.58
ORD-964352,2024-01-15,2024-01,6713,Germany,Beauty,Sunscreen,9,158.05,1422.45
ORD-688730,2024-01-17,2024-01,7506,USA,Office Supplies,Notebook,6,499.72,2998.32
ORD-771712,2024-01-03,2024-01,5631,China,Home & Garden,Candle,5,174.78,873.9
ORD-297509,2024-01-23,2024-01,6327,Mexico,Home & Garden,Picture Frame,5,476.57,2382.85
ORD-523727,2024-01-02,2024-01,3456,Sweden,Automotive,Seat Cover,10,404.66,4046.6
ORD-538897,2024-01-16,2024-01,6236,Mexico,Food,Organic Coffee,5,99.76,498.8
ORD-459836,2024-01-23,2024-01,7628,India,Toys,Board Game,4,497.43,1989.72
ORD-986486,2024-01-22,2024-01,4643,Sweden,Automotive,Oil Filter,5,185.66,928.3
ORD-860413,2024-01-04,2024-01,3785,France,Automotive,Air Freshener,5,240.68,1203.4
ORD-540897,2024-01-12,2024-01,3999,Germany,Sports,Dumbbells,5,119.43,597.15
ORD-593393,2024-01-10,2024-01,6428,India,Sports,Tennis Racket,2,237.24,474.48
ORD-655575,2024-01-07,2024-01,1879,China,Office Supplies,Notebook,7,255.23,1786.61
ORD-459315,2024-01-28,2024-01,5888,Netherlands,Toys,Board Game,4,83.88,335.52
ORD-916779,2024-01-11,2024-01,7704,UK,Office Supplies,Envelope,3,432.57,1297.71
ORD-104942,2024-01-06,2024-01,2324,Mexico,Beauty,Face Mask,1,163.57,163.57
ORD-613358,2024-01-25,2024-01,8406,Spain,Home & Garden,Vase,3,92.62,277.86
ORD-501936,2024-01-14,2024-01,2442,Mexico,Food,Spices,8,43.32,346.56
ORD-893612,2024-01-12,2024-01,1076,Italy,Electronics,Headphones,6,1902.63,11415.78
ORD-337256,2024-01-01,2024-01,9700,Mexico,Books,Novel,4,317.08,1268.32
ORD-275133,2024-01-13,2024-01,6641,Canada,Home & Garden,Throw Blanket,5,256.63,1283.15
ORD-649577,2024-01-15,2024-01,2069,France,Electronics,Camera,10,1469.27,14692.7
ORD-272892,2024-01-16,2024-01,6535,Australia,Toys,Lego Set,4,186.03,744.12
ORD-869735,2024-01-24,2024-01,7609,Germany,Electronics,Headphones,4,1970.52,7882.08
ORD-493417,2024-01-12,2024-01,1359,Canada,Office Supplies,Stapler,1,358.44,358.44
ORD-150578,2024-01-02,2024-01,5190,India,Automotive,Car Charger,1,334.37,334.37
ORD-835962,2024-01-04,2024-01,2897,Japan,Toys,Art Set,8,278.17,2225.36
ORD-383091,2024-01-14,2024-01,3508,France,Books,Novel,9,334.22,3007.98
ORD-219550,2024-01-24,2024-01,3247,Brazil,Toys,Puzzle,5,312.67,1563.35
ORD-311469,2024-01-07,2024-01,2741,India,Beauty,Lipstick,9,391.2,3520.8
ORD-821634,2024-01-02,2024-01,6864,UK,Toys,Plush Toy,4,278.59,1114.36
ORD-975804,2024-01-01,2024-01,8875,USA,Sports,Water Bottle,2,339.1,678.2
ORD-368322,2024-01-17,2024-01,9095,Spain,Food,Green Tea,2,12.13,24.26
ORD-141360,2024-01-15,2024-01,4787,France,Beauty,Sunscreen,3,34.54,103.62
ORD-110142,2024-01-24,2024-01,5760,Japan,Sports,Basketball,1,66.79,66.79
ORD-868677,2024-01-15,2024-01,3267,Australia,Food,Rice,5,95.73,478.65
ORD-385037,2024-01-04,2024-01,2522,UK,Sports,Basketball,8,206.38,1651.04
ORD-829987,2024-01-26,2024-01,7319,Mexico,Beauty,Nail Polish,3,91.72,275.16
ORD-811346,2024-01-19,2024-01,1960,Japan,Food,Green Tea,10,50.85,508.5
ORD-606545,2024-01-12,2024-01,8178,Spain,Food,Spices,3,63.08,189.24
ORD-112960,2024-01-02,2024-01,8997,China,Clothing,Shorts,6,41.03,246.18
ORD-821673,2024-01-28,2024-01,9598,Mexico,Office Supplies,Paper Clips,9,175.77,1581.93
ORD-255875,2024-01-12,2024-01,2560,China,Toys,Action Figure,7,335.22,2346.54
ORD-273438,2024-01-28,2024-01,1894,Brazil,Electronics,Tablet,8,965.11,7720.88
ORD-631553,2024-01-11,2024-01,2226,Germany,Beauty,Face Mask,1,485.37,485.37
ORD-565765,2024-01-27,2024-01,4648,Japan,Automotive,Wiper,8,125.15,1001.2
ORD-881439,2024-01-11,2024-01,8341,China,Clothing,Scarf,8,68.17,545.36
ORD-966028,2024-01-02,2024-01,1291,Japan,Clothing,Shorts,1,282.99,282.99
ORD-457411,2024-01-17,2024-01,2489,Sweden,Office Supplies,Whiteboard,8,285.54,2284.32
ORD-729094,2024-01-15,2024-01,6953,Netherlands,Electronics,Headphones,10,697.35,6973.5
ORD-102303,2024-01-04,2024-01,8751,Canada,Sports,Jump Rope,4,382.07,1528.28
ORD-148001,2024-01-17,2024-01,6592,Brazil,Sports,Tennis Racket,2,193.21,386.42
ORD-212157,2024-01-23,2024-01,3689,Netherlands,Beauty,Perfume,7,373.83,2616.81
ORD-326061,2024-01-04,2024-01,5166,Germany,Office Supplies,Paper Clips,7,465.81,3260.67
ORD-229204,2024-01-25,2024-01,8488,Canada,Books,Dictionary,10,213.09,2130.9
ORD-680099,2024-01-01,2024-01,8381,China,Beauty,Perfume,1,269.88,269.88
ORD-825423,2024-01-17,2024-01,8091,Sweden,Office Supplies,Envelope,3,392.73,1178.19
ORD-628597,2024-01-22,2024-01,3845,Japan,Food,Green Tea,6,62.05,372.3
ORD-574843,2024-01-13,2024-01,7302,France,Toys,Action Figure,5,482.16,2410.8
ORD-413433,2024-01-23,2024-01,3185,India,Food,Spices,9,89.21,802.89
ORD-819964,2024-01-07,2024-01,9975,Germany,Sports,Water Bottle,5,315.84,1579.2
ORD-844858,2024-01-18,2024-01,6657,Brazil,Food,Honey,6,70.96,425.76
ORD-806995,2024-01-19,2024-01,2890,India,Sports,Jump Rope,7,471.91,3303.37
ORD-499371,2024-01-01,2024-01,9747,Spain,Home & Garden,Lamp,1,266.14,266.14
ORD-400538,2024-01-09,2024-01,3381,Germany,Electronics,Laptop,3,1512.86,4538.58
ORD-133875,2024-01-26,2024-01,5105,Italy,Food,Organic Coffee,9,33.04,297.36
ORD-335203,2024-01-28,2024-01,6876,India,Beauty,Shampoo,9,341.01,3069.09
ORD-506380,2024-01-22,2024-01,7371,Italy,Books,Comic,7,33.02,231.14
